datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       1,      21,    1368,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       2,      22,    1428,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       3,       9,     678,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       1,      23,    1488,       0,      10,     718,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       2,      11,     778,       0,      22,    1438,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       3,       9,     648,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       1,      22,    1428,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       2,      22,    1428,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       1,      24,    1558,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       2,      10,     718,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       3,       7,     528,       0,      21,    1368,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       4,       7,     528,       0,      21,    1368,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       1,      23,    1488,       0,       9,     678,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       2,       7,     528,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       1,      23,    1488,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       2,       8,     598,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       1,      23,    1488,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       2,       9,     648,       0,      24,    1558,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,       1,      25,    1618,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       1,      21,    1368,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       2,       8,     588,       0,      21,    1368,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       3,       8,     588,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       1,      24,    1558,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       2,       9,     648,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       3,       8,     588,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,       1,      24,    1578,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       1,      24,    1548,       0,       8,     598,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       2,       8,     598,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       3,       7,     528,       0,      24,    1558,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       1,      22,    1428,       0,       8,     598,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       2,      23,    1488,       0,      10,     718,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       3,       7,     528,       0,      25,    1618,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       4,       7,     528,       0,      24,    1548,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       5,       7,     528,       0,      25,    1618,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,       1,      22,    1428,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,       1,      22,    1428,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       1,      22,    1428,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       2,       7,     528,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       1,      22,    1428,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       2,      11,     768,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       1,       9,     648,       0,      19,    1248,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       2,      22,    1428,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       1,      22,    1428,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       2,       8,     588,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,       1,      25,    1618,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,       1,      20,    1308,       0,      10,     708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,       2,       8,     588,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       1,      21,    1368,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       2,       8,     588,       0,      21,    1368,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       1,      21,    1368,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       2,      10,     708,       0,      20,    1308,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       3,       6,     468,       0,      21,    1368,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       1,      24,    1558,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       2,       9,     648,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,       1,      24,    1548,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       1,      23,    1488,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       2,       7,     528,       0,      24,    1578,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,       1,       8,     588,       0,      22,    1428,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,       2,      19,    1248,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       1,       7,     528,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       2,      10,     718,       0,      23,    1488,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       1,      22,    1428,       0,       8,     598,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       2,       7,     528,       0,      24,    1558,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       3,       8,     598,       0,      24,    1548,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       4,      22,    1438,       0,      11,     778,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       5,       6,     468,       0,      24,    1558,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       6,       6,     468,       0,      24,    1558,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       1,      32,    2038,       0,      10,     708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       2,      11,     778,       0,      29,    1848,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       3,       9,     648,       0,      28,    1788,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       4,       9,     648,       0,      28,    1788,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       1,      11,     768,       0,      32,    2028,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       2,      12,     838,       0,      30,    1908,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       1,      32,    2028,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       2,      12,     838,       0,      31,    1968,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,       1,      29,    1878,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,       1,      30,    1918,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,       1,      26,    1668,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
