@relation monitor-ddos-port-attack-stats

@attribute datapath string
@attribute port string
@attribute rx-pkts numeric
@attribute rx-bytes numeric
@attribute rx-error numeric
@attribute tx-pkts numeric
@attribute tx-bytes numeric
@attribute tx-error numeric

@data
2,1,494,29748,0,15,990,0
2,2,14,930,0,493,29688,0
2,fffffffe,0,0,0,0,0,0
6,1,54775375,4053369237,0,951,92683,0
6,2,10,738,0,489,29430,0
6,3,13,888,0,494,29730,0
6,4,949,92563,0,54775375,4053369237,0
6,fffffffe,0,0,0,0,0,0
13,1,491,29580,0,7,528,0
13,fffffffe,0,0,0,0,0,0
1,1,15,990,0,494,29748,0
1,2,12,828,0,491,29550,0
1,fffffffe,0,0,0,0,0,0
5,1,488,29370,0,8,588,0
5,2,8,588,0,488,29370,0
5,fffffffe,0,0,0,0,0,0
000000000000000a,1,54775375,4053369237,0,949,92563,0
000000000000000a,2,950,92653,0,54775370,4053368937,0
000000000000000a,3,11,768,0,490,29490,0
000000000000000a,fffffffe,0,0,0,0,0,0
4,1,491,29550,0,11,768,0
4,2,11,768,0,489,29430,0
4,3,8,588,0,488,29370,0
4,fffffffe,0,0,0,0,0,0
7,1,489,29430,0,11,768,0
7,2,489,29430,0,10,738,0
7,3,7,528,0,491,29580,0
7,4,7,528,0,491,29580,0
7,5,7,528,0,491,29580,0
7,fffffffe,0,0,0,0,0,0
000000000000001a,1,54775370,4053368937,0,950,92653,0
000000000000001a,2,948,92503,0,54775370,4053368937,0
000000000000001a,fffffffe,0,0,0,0,0,0
19,1,10,708,0,488,29370,0
19,2,490,29490,0,11,768,0
19,fffffffe,0,0,0,0,0,0
000000000000001b,1,54775370,4053368937,0,948,92503,0
000000000000001b,2,11,768,0,487,29310,0
000000000000001b,3,944,92263,0,54775368,4053368817,0
000000000000001b,fffffffe,0,0,0,0,0,0
000000000000000e,1,492,29620,0,8,588,0
000000000000000e,2,7,528,0,490,29490,0
000000000000000e,fffffffe,0,0,0,0,0,0
000000000000000c,1,489,29430,0,11,768,0
000000000000000c,2,14,958,0,491,29550,0
000000000000000c,fffffffe,0,0,0,0,0,0
000000000000001c,1,487,29310,0,11,768,0
000000000000001c,2,8,588,0,488,29370,0
000000000000001c,fffffffe,0,0,0,0,0,0
3,1,493,29688,0,14,930,0
3,2,951,92683,0,54775375,4053369237,0
3,3,11,768,0,491,29550,0
3,4,487,29310,0,11,768,0
3,5,54774888,4053340017,0,1427,121243,0
3,6,6,468,0,488,29370,0
3,fffffffe,0,0,0,0,0,0
16,1,487,29310,0,8,588,0
16,fffffffe,0,0,0,0,0,0
17,1,489,29430,0,9,648,0
17,2,12,828,0,489,29430,0
17,fffffffe,0,0,0,0,0,0
18,1,9,648,0,489,29430,0
18,2,488,29370,0,10,708,0
18,fffffffe,0,0,0,0,0,0
9,1,490,29490,0,9,648,0
9,2,8,588,0,489,29430,0
9,fffffffe,0,0,0,0,0,0
11,1,488,29380,0,8,588,0
11,fffffffe,0,0,0,0,0,0
000000000000000f,1,490,29490,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
12,1,491,29580,0,7,528,0
12,fffffffe,0,0,0,0,0,0
000000000000000d,1,491,29550,0,14,958,0
000000000000000d,2,10,708,0,489,29430,0
000000000000000d,3,8,588,0,492,29620,0
000000000000000d,fffffffe,0,0,0,0,0,0
8,1,494,29730,0,13,888,0
8,2,488,29370,0,8,588,0
8,3,9,648,0,490,29490,0
8,fffffffe,0,0,0,0,0,0
000000000000000b,1,491,29550,0,12,828,0
000000000000000b,2,11,768,0,487,29310,0
000000000000000b,3,11,768,0,489,29430,0
000000000000000b,fffffffe,0,0,0,0,0,0
000000000000001d,1,488,29370,0,8,588,0
000000000000001d,2,489,29430,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
10,1,489,29430,0,10,708,0
10,2,8,588,0,488,29380,0
10,fffffffe,0,0,0,0,0,0
10,1,494,29730,0,10,708,0
10,2,8,588,0,493,29680,0
10,fffffffe,0,0,0,0,0,0
000000000000001c,1,492,29610,0,11,768,0
000000000000001c,2,8,588,0,493,29670,0
000000000000001c,fffffffe,0,0,0,0,0,0
17,1,494,29730,0,9,648,0
17,2,12,828,0,494,29730,0
17,fffffffe,0,0,0,0,0,0
000000000000000a,1,55421909,4101212683,0,959,93583,0
000000000000000a,2,960,93673,0,55421904,4101212383,0
000000000000000a,3,11,768,0,495,29790,0
000000000000000a,fffffffe,0,0,0,0,0,0
14,1,496,29880,0,7,528,0
14,fffffffe,0,0,0,0,0,0
13,1,496,29880,0,7,528,0
13,fffffffe,0,0,0,0,0,0
1,1,15,990,0,499,30048,0
1,2,12,828,0,496,29850,0
1,fffffffe,0,0,0,0,0,0
19,1,10,708,0,493,29670,0
19,2,495,29790,0,11,768,0
19,fffffffe,0,0,0,0,0,0
000000000000000e,1,497,29920,0,8,588,0
000000000000000e,2,7,528,0,495,29790,0
000000000000000e,fffffffe,0,0,0,0,0,0
16,1,492,29610,0,8,588,0
16,fffffffe,0,0,0,0,0,0
000000000000000f,1,495,29790,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
000000000000001d,1,493,29670,0,8,588,0
000000000000001d,2,494,29730,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
7,1,494,29730,0,11,768,0
7,2,494,29730,0,10,738,0
7,3,7,528,0,496,29880,0
7,4,7,528,0,496,29880,0
7,5,7,528,0,496,29880,0
7,fffffffe,0,0,0,0,0,0
000000000000000b,1,496,29850,0,12,828,0
000000000000000b,2,11,768,0,492,29610,0
000000000000000b,3,11,768,0,494,29730,0
000000000000000b,fffffffe,0,0,0,0,0,0
12,1,496,29880,0,7,528,0
12,fffffffe,0,0,0,0,0,0
000000000000001a,1,55421904,4101212383,0,960,93673,0
000000000000001a,2,958,93523,0,55421904,4101212383,0
000000000000001a,fffffffe,0,0,0,0,0,0
3,1,498,29988,0,14,930,0
3,2,961,93703,0,55421909,4101212683,0
3,3,11,768,0,496,29850,0
3,4,492,29610,0,11,768,0
3,5,55421417,4101183163,0,1442,122563,0
3,6,6,468,0,493,29670,0
3,fffffffe,0,0,0,0,0,0
15,1,494,29730,0,8,588,0
15,2,8,588,0,492,29610,0
15,fffffffe,0,0,0,0,0,0
000000000000001b,1,55421904,4101212383,0,958,93523,0
000000000000001b,2,11,768,0,492,29610,0
000000000000001b,3,954,93283,0,55421902,4101212263,0
000000000000001b,fffffffe,0,0,0,0,0,0
000000000000000d,1,496,29850,0,14,958,0
000000000000000d,2,10,708,0,494,29730,0
000000000000000d,3,8,588,0,497,29920,0
000000000000000d,fffffffe,0,0,0,0,0,0
2,1,499,30048,0,15,990,0
2,2,14,930,0,498,29988,0
2,fffffffe,0,0,0,0,0,0
9,1,495,29790,0,9,648,0
9,2,8,588,0,494,29730,0
9,fffffffe,0,0,0,0,0,0
8,1,499,30030,0,13,888,0
8,2,493,29670,0,8,588,0
8,3,9,648,0,495,29790,0
8,fffffffe,0,0,0,0,0,0
000000000000000c,1,494,29730,0,11,768,0
000000000000000c,2,14,958,0,496,29850,0
000000000000000c,fffffffe,0,0,0,0,0,0
18,1,9,648,0,494,29730,0
18,2,493,29670,0,10,708,0
18,fffffffe,0,0,0,0,0,0
6,1,55421909,4101212683,0,961,93703,0
6,2,10,738,0,494,29730,0
6,3,13,888,0,499,30030,0
6,4,959,93583,0,55421909,4101212683,0
6,fffffffe,0,0,0,0,0,0
11,1,493,29680,0,8,588,0
11,fffffffe,0,0,0,0,0,0
5,1,493,29670,0,8,588,0
5,2,8,588,0,493,29670,0
5,fffffffe,0,0,0,0,0,0
4,1,496,29850,0,11,768,0
4,2,11,768,0,494,29730,0
4,3,8,588,0,493,29670,0
4,fffffffe,0,0,0,0,0,0
13,1,501,30180,0,7,528,0
13,fffffffe,0,0,0,0,0,0
000000000000000f,1,500,30090,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
15,1,499,30030,0,8,588,0
15,2,8,588,0,497,29910,0
15,fffffffe,0,0,0,0,0,0
000000000000001b,1,56041197,4147039995,0,968,94543,0
000000000000001b,2,11,768,0,497,29910,0
000000000000001b,3,964,94303,0,56041195,4147039875,0
000000000000001b,fffffffe,0,0,0,0,0,0
6,1,56041202,4147040295,0,971,94723,0
6,2,10,738,0,499,30030,0
6,3,13,888,0,504,30330,0
6,4,969,94603,0,56041202,4147040295,0
6,fffffffe,0,0,0,0,0,0
9,1,500,30090,0,9,648,0
9,2,8,588,0,499,30030,0
9,fffffffe,0,0,0,0,0,0
000000000000000a,1,56041202,4147040295,0,969,94603,0
000000000000000a,2,970,94693,0,56041197,4147039995,0
000000000000000a,3,11,768,0,500,30090,0
000000000000000a,fffffffe,0,0,0,0,0,0
000000000000001d,1,498,29970,0,8,588,0
000000000000001d,2,499,30030,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
4,1,501,30150,0,11,768,0
4,2,11,768,0,499,30030,0
4,3,8,588,0,498,29970,0
4,fffffffe,0,0,0,0,0,0
12,1,501,30180,0,7,528,0
12,fffffffe,0,0,0,0,0,0
2,1,504,30348,0,15,990,0
2,2,14,930,0,503,30288,0
2,fffffffe,0,0,0,0,0,0
10,1,499,30030,0,10,708,0
10,2,8,588,0,498,29980,0
10,fffffffe,0,0,0,0,0,0
3,1,503,30288,0,14,930,0
3,2,971,94723,0,56041202,4147040295,0
3,3,11,768,0,501,30150,0
3,4,497,29910,0,11,768,0
3,5,56040705,4147010475,0,1457,123883,0
3,6,6,468,0,498,29970,0
3,fffffffe,0,0,0,0,0,0
000000000000001a,1,56041197,4147039995,0,970,94693,0
000000000000001a,2,968,94543,0,56041197,4147039995,0
000000000000001a,fffffffe,0,0,0,0,0,0
11,1,498,29980,0,8,588,0
11,fffffffe,0,0,0,0,0,0
17,1,499,30030,0,9,648,0
17,2,12,828,0,499,30030,0
17,fffffffe,0,0,0,0,0,0
000000000000000e,1,502,30220,0,8,588,0
000000000000000e,2,7,528,0,500,30090,0
000000000000000e,fffffffe,0,0,0,0,0,0
1,1,15,990,0,504,30348,0
1,2,12,828,0,501,30150,0
1,fffffffe,0,0,0,0,0,0
16,1,497,29910,0,8,588,0
16,fffffffe,0,0,0,0,0,0
000000000000001c,1,497,29910,0,11,768,0
000000000000001c,2,8,588,0,498,29970,0
000000000000001c,fffffffe,0,0,0,0,0,0
7,1,499,30030,0,11,768,0
7,2,499,30030,0,10,738,0
7,3,7,528,0,501,30180,0
7,4,7,528,0,501,30180,0
7,5,7,528,0,501,30180,0
7,fffffffe,0,0,0,0,0,0
5,1,498,29970,0,8,588,0
5,2,8,588,0,498,29970,0
5,fffffffe,0,0,0,0,0,0
19,1,10,708,0,498,29970,0
19,2,500,30090,0,11,768,0
19,fffffffe,0,0,0,0,0,0
18,1,9,648,0,499,30030,0
18,2,498,29970,0,10,708,0
18,fffffffe,0,0,0,0,0,0
000000000000000b,1,501,30150,0,12,828,0
000000000000000b,2,11,768,0,497,29910,0
000000000000000b,3,11,768,0,499,30030,0
000000000000000b,fffffffe,0,0,0,0,0,0
8,1,504,30330,0,13,888,0
8,2,498,29970,0,8,588,0
8,3,9,648,0,500,30090,0
8,fffffffe,0,0,0,0,0,0
000000000000000d,1,501,30150,0,14,958,0
000000000000000d,2,10,708,0,499,30030,0
000000000000000d,3,8,588,0,502,30220,0
000000000000000d,fffffffe,0,0,0,0,0,0
000000000000000c,1,499,30030,0,11,768,0
000000000000000c,2,14,958,0,501,30150,0
000000000000000c,fffffffe,0,0,0,0,0,0
14,1,501,30180,0,7,528,0
14,fffffffe,0,0,0,0,0,0
19,1,10,708,0,503,30270,0
19,2,505,30390,0,11,768,0
19,fffffffe,0,0,0,0,0,0
7,1,504,30330,0,11,768,0
7,2,504,30330,0,10,738,0
7,3,7,528,0,506,30480,0
7,4,7,528,0,506,30480,0
7,5,7,528,0,506,30480,0
7,fffffffe,0,0,0,0,0,0
000000000000001c,1,502,30210,0,11,768,0
000000000000001c,2,8,588,0,503,30270,0
000000000000001c,fffffffe,0,0,0,0,0,0
3,1,508,30588,0,14,930,0
3,2,981,95743,0,56684859,4194670843,0
3,3,11,768,0,506,30450,0
3,4,502,30210,0,11,768,0
3,5,56684357,4194640723,0,1472,125203,0
3,6,6,468,0,503,30270,0
3,fffffffe,0,0,0,0,0,0
000000000000000f,1,505,30390,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
16,1,502,30210,0,8,588,0
16,fffffffe,0,0,0,0,0,0
14,1,506,30480,0,7,528,0
14,fffffffe,0,0,0,0,0,0
12,1,506,30480,0,7,528,0
12,fffffffe,0,0,0,0,0,0
1,1,15,990,0,509,30648,0
1,2,12,828,0,506,30450,0
1,fffffffe,0,0,0,0,0,0
10,1,504,30330,0,10,708,0
10,2,8,588,0,503,30280,0
10,fffffffe,0,0,0,0,0,0
000000000000001a,1,56684854,4194670543,0,980,95713,0
000000000000001a,2,978,95563,0,56684854,4194670543,0
000000000000001a,fffffffe,0,0,0,0,0,0
4,1,506,30450,0,11,768,0
4,2,11,768,0,504,30330,0
4,3,8,588,0,503,30270,0
4,fffffffe,0,0,0,0,0,0
11,1,503,30280,0,8,588,0
11,fffffffe,0,0,0,0,0,0
2,1,509,30648,0,15,990,0
2,2,14,930,0,508,30588,0
2,fffffffe,0,0,0,0,0,0
6,1,56684859,4194670843,0,981,95743,0
6,2,10,738,0,504,30330,0
6,3,13,888,0,509,30630,0
6,4,979,95623,0,56684859,4194670843,0
6,fffffffe,0,0,0,0,0,0
000000000000000d,1,506,30450,0,14,958,0
000000000000000d,2,10,708,0,504,30330,0
000000000000000d,3,8,588,0,507,30520,0
000000000000000d,fffffffe,0,0,0,0,0,0
17,1,504,30330,0,9,648,0
17,2,12,828,0,504,30330,0
17,fffffffe,0,0,0,0,0,0
15,1,504,30330,0,8,588,0
15,2,8,588,0,502,30210,0
15,fffffffe,0,0,0,0,0,0
000000000000000c,1,504,30330,0,11,768,0
000000000000000c,2,14,958,0,506,30450,0
000000000000000c,fffffffe,0,0,0,0,0,0
9,1,505,30390,0,9,648,0
9,2,8,588,0,504,30330,0
9,fffffffe,0,0,0,0,0,0
000000000000000b,1,506,30450,0,12,828,0
000000000000000b,2,11,768,0,502,30210,0
000000000000000b,3,11,768,0,504,30330,0
000000000000000b,fffffffe,0,0,0,0,0,0
000000000000001d,1,503,30270,0,8,588,0
000000000000001d,2,504,30330,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
13,1,506,30480,0,7,528,0
13,fffffffe,0,0,0,0,0,0
000000000000000a,1,56684859,4194670843,0,979,95623,0
000000000000000a,2,980,95713,0,56684854,4194670543,0
000000000000000a,3,11,768,0,505,30390,0
000000000000000a,fffffffe,0,0,0,0,0,0
5,1,503,30270,0,8,588,0
5,2,8,588,0,503,30270,0
5,fffffffe,0,0,0,0,0,0
18,1,9,648,0,504,30330,0
18,2,503,30270,0,10,708,0
18,fffffffe,0,0,0,0,0,0
8,1,509,30630,0,13,888,0
8,2,503,30270,0,8,588,0
8,3,9,648,0,505,30390,0
8,fffffffe,0,0,0,0,0,0
000000000000000e,1,507,30520,0,8,588,0
000000000000000e,2,7,528,0,505,30390,0
000000000000000e,fffffffe,0,0,0,0,0,0
000000000000001b,1,56684854,4194670543,0,978,95563,0
000000000000001b,2,11,768,0,502,30210,0
000000000000001b,3,974,95323,0,56684852,4194670423,0
000000000000001b,fffffffe,0,0,0,0,0,0
1,1,15,990,0,514,30948,0
1,2,12,828,0,511,30750,0
1,fffffffe,0,0,0,0,0,0
8,1,514,30930,0,13,888,0
8,2,508,30570,0,8,588,0
8,3,9,648,0,510,30690,0
8,fffffffe,0,0,0,0,0,0
000000000000000b,1,511,30750,0,12,828,0
000000000000000b,2,11,768,0,507,30510,0
000000000000000b,3,11,768,0,509,30630,0
000000000000000b,fffffffe,0,0,0,0,0,0
11,1,508,30580,0,8,588,0
11,fffffffe,0,0,0,0,0,0
7,1,509,30630,0,11,768,0
7,2,509,30630,0,10,738,0
7,3,7,528,0,511,30780,0
7,4,7,528,0,511,30780,0
7,5,7,528,0,511,30780,0
7,fffffffe,0,0,0,0,0,0
16,1,507,30510,0,8,588,0
16,fffffffe,0,0,0,0,0,0
17,1,509,30630,0,9,648,0
17,2,12,828,0,509,30630,0
17,fffffffe,0,0,0,0,0,0
000000000000000e,1,512,30820,0,8,588,0
000000000000000e,2,7,528,0,510,30690,0
000000000000000e,fffffffe,0,0,0,0,0,0
15,1,509,30630,0,8,588,0
15,2,8,588,0,507,30510,0
15,fffffffe,0,0,0,0,0,0
14,1,511,30780,0,7,528,0
14,fffffffe,0,0,0,0,0,0
000000000000000c,1,509,30630,0,11,768,0
000000000000000c,2,14,958,0,511,30750,0
000000000000000c,fffffffe,0,0,0,0,0,0
2,1,514,30948,0,15,990,0
2,2,14,930,0,513,30888,0
2,fffffffe,0,0,0,0,0,0
000000000000001d,1,508,30570,0,8,588,0
000000000000001d,2,509,30630,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
10,1,509,30630,0,10,708,0
10,2,8,588,0,508,30580,0
10,fffffffe,0,0,0,0,0,0
19,1,10,708,0,508,30570,0
19,2,510,30690,0,11,768,0
19,fffffffe,0,0,0,0,0,0
6,1,57245501,4236158217,0,991,96643,0
6,2,10,738,0,509,30630,0
6,3,13,888,0,514,30930,0
6,4,989,96523,0,57245501,4236158217,0
6,fffffffe,0,0,0,0,0,0
000000000000000f,1,510,30690,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
000000000000001c,1,507,30510,0,11,768,0
000000000000001c,2,8,588,0,508,30570,0
000000000000001c,fffffffe,0,0,0,0,0,0
18,1,9,648,0,509,30630,0
18,2,508,30570,0,10,708,0
18,fffffffe,0,0,0,0,0,0
000000000000001a,1,57245496,4236157917,0,990,96613,0
000000000000001a,2,988,96463,0,57245496,4236157917,0
000000000000001a,fffffffe,0,0,0,0,0,0
4,1,511,30750,0,11,768,0
4,2,11,768,0,509,30630,0
4,3,8,588,0,508,30570,0
4,fffffffe,0,0,0,0,0,0
000000000000001b,1,57245496,4236157917,0,988,96463,0
000000000000001b,2,11,768,0,507,30510,0
000000000000001b,3,984,96223,0,57245494,4236157797,0
000000000000001b,fffffffe,0,0,0,0,0,0
9,1,510,30690,0,9,648,0
9,2,8,588,0,509,30630,0
9,fffffffe,0,0,0,0,0,0
000000000000000d,1,511,30750,0,14,958,0
000000000000000d,2,10,708,0,509,30630,0
000000000000000d,3,8,588,0,512,30820,0
000000000000000d,fffffffe,0,0,0,0,0,0
13,1,511,30780,0,7,528,0
13,fffffffe,0,0,0,0,0,0
12,1,511,30780,0,7,528,0
12,fffffffe,0,0,0,0,0,0
000000000000000a,1,57245501,4236158217,0,989,96523,0
000000000000000a,2,990,96613,0,57245496,4236157917,0
000000000000000a,3,11,768,0,510,30690,0
000000000000000a,fffffffe,0,0,0,0,0,0
3,1,513,30888,0,14,930,0
3,2,991,96643,0,57245501,4236158217,0
3,3,11,768,0,511,30750,0
3,4,507,30510,0,11,768,0
3,5,57244994,4236127797,0,1487,126403,0
3,6,6,468,0,508,30570,0
3,fffffffe,0,0,0,0,0,0
5,1,508,30570,0,8,588,0
5,2,8,588,0,508,30570,0
5,fffffffe,0,0,0,0,0,0
000000000000000d,1,516,31050,0,14,958,0
000000000000000d,2,10,708,0,514,30930,0
000000000000000d,3,8,588,0,517,31120,0
000000000000000d,fffffffe,0,0,0,0,0,0
19,1,10,708,0,513,30870,0
19,2,515,30990,0,11,768,0
19,fffffffe,0,0,0,0,0,0
6,1,57245506,4236158517,0,991,96643,0
6,2,10,738,0,514,30930,0
6,3,13,888,0,519,31230,0
6,4,989,96523,0,57245506,4236158517,0
6,fffffffe,0,0,0,0,0,0
9,1,515,30990,0,9,648,0
9,2,8,588,0,514,30930,0
9,fffffffe,0,0,0,0,0,0
4,1,516,31050,0,11,768,0
4,2,11,768,0,514,30930,0
4,3,8,588,0,513,30870,0
4,fffffffe,0,0,0,0,0,0
000000000000001b,1,57245501,4236158217,0,988,96463,0
000000000000001b,2,11,768,0,512,30810,0
000000000000001b,3,984,96223,0,57245499,4236158097,0
000000000000001b,fffffffe,0,0,0,0,0,0
11,1,513,30880,0,8,588,0
11,fffffffe,0,0,0,0,0,0
18,1,9,648,0,514,30930,0
18,2,513,30870,0,10,708,0
18,fffffffe,0,0,0,0,0,0
000000000000001a,1,57245501,4236158217,0,990,96613,0
000000000000001a,2,988,96463,0,57245501,4236158217,0
000000000000001a,fffffffe,0,0,0,0,0,0
16,1,512,30810,0,8,588,0
16,fffffffe,0,0,0,0,0,0
10,1,514,30930,0,10,708,0
10,2,8,588,0,513,30880,0
10,fffffffe,0,0,0,0,0,0
15,1,514,30930,0,8,588,0
15,2,8,588,0,512,30810,0
15,fffffffe,0,0,0,0,0,0
000000000000001c,1,512,30810,0,11,768,0
000000000000001c,2,8,588,0,513,30870,0
000000000000001c,fffffffe,0,0,0,0,0,0
8,1,519,31230,0,13,888,0
8,2,513,30870,0,8,588,0
8,3,9,648,0,515,30990,0
8,fffffffe,0,0,0,0,0,0
17,1,514,30930,0,9,648,0
17,2,12,828,0,514,30930,0
17,fffffffe,0,0,0,0,0,0
14,1,516,31080,0,7,528,0
14,fffffffe,0,0,0,0,0,0
13,1,516,31080,0,7,528,0
13,fffffffe,0,0,0,0,0,0
000000000000000a,1,57245506,4236158517,0,989,96523,0
000000000000000a,2,990,96613,0,57245501,4236158217,0
000000000000000a,3,11,768,0,515,30990,0
000000000000000a,fffffffe,0,0,0,0,0,0
5,1,513,30870,0,8,588,0
5,2,8,588,0,513,30870,0
5,fffffffe,0,0,0,0,0,0
7,1,514,30930,0,11,768,0
7,2,514,30930,0,10,738,0
7,3,7,528,0,516,31080,0
7,4,7,528,0,516,31080,0
7,5,7,528,0,516,31080,0
7,fffffffe,0,0,0,0,0,0
2,1,519,31248,0,15,990,0
2,2,14,930,0,518,31188,0
2,fffffffe,0,0,0,0,0,0
1,1,15,990,0,519,31248,0
1,2,12,828,0,516,31050,0
1,fffffffe,0,0,0,0,0,0
000000000000000b,1,516,31050,0,12,828,0
000000000000000b,2,11,768,0,512,30810,0
000000000000000b,3,11,768,0,514,30930,0
000000000000000b,fffffffe,0,0,0,0,0,0
000000000000001d,1,513,30870,0,8,588,0
000000000000001d,2,514,30930,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
3,1,518,31188,0,14,930,0
3,2,991,96643,0,57245506,4236158517,0
3,3,11,768,0,516,31050,0
3,4,512,30810,0,11,768,0
3,5,57244994,4236127797,0,1492,126703,0
3,6,6,468,0,513,30870,0
3,fffffffe,0,0,0,0,0,0
12,1,516,31080,0,7,528,0
12,fffffffe,0,0,0,0,0,0
000000000000000e,1,517,31120,0,8,588,0
000000000000000e,2,7,528,0,515,30990,0
000000000000000e,fffffffe,0,0,0,0,0,0
000000000000000f,1,515,30990,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
000000000000000c,1,514,30930,0,11,768,0
000000000000000c,2,14,958,0,516,31050,0
000000000000000c,fffffffe,0,0,0,0,0,0
18,1,9,648,0,519,31230,0
18,2,518,31170,0,10,708,0
18,fffffffe,0,0,0,0,0,0
13,1,521,31380,0,7,528,0
13,fffffffe,0,0,0,0,0,0
000000000000000f,1,520,31290,0,7,528,0
000000000000000f,fffffffe,0,0,0,0,0,0
000000000000000e,1,522,31420,0,8,588,0
000000000000000e,2,7,528,0,520,31290,0
000000000000000e,fffffffe,0,0,0,0,0,0
10,1,519,31230,0,10,708,0
10,2,8,588,0,518,31180,0
10,fffffffe,0,0,0,0,0,0
000000000000000c,1,519,31230,0,11,768,0
000000000000000c,2,14,958,0,521,31350,0
000000000000000c,fffffffe,0,0,0,0,0,0
12,1,521,31380,0,7,528,0
12,fffffffe,0,0,0,0,0,0
15,1,519,31230,0,8,588,0
15,2,8,588,0,517,31110,0
15,fffffffe,0,0,0,0,0,0
6,1,57245511,4236158817,0,991,96643,0
6,2,10,738,0,519,31230,0
6,3,13,888,0,524,31530,0
6,4,989,96523,0,57245511,4236158817,0
6,fffffffe,0,0,0,0,0,0
000000000000000d,1,521,31350,0,14,958,0
000000000000000d,2,10,708,0,519,31230,0
000000000000000d,3,8,588,0,522,31420,0
000000000000000d,fffffffe,0,0,0,0,0,0
4,1,521,31350,0,11,768,0
4,2,11,768,0,519,31230,0
4,3,8,588,0,518,31170,0
4,fffffffe,0,0,0,0,0,0
000000000000001b,1,57245506,4236158517,0,988,96463,0
000000000000001b,2,11,768,0,517,31110,0
000000000000001b,3,984,96223,0,57245504,4236158397,0
000000000000001b,fffffffe,0,0,0,0,0,0
19,1,10,708,0,518,31170,0
19,2,520,31290,0,11,768,0
19,fffffffe,0,0,0,0,0,0
17,1,519,31230,0,9,648,0
17,2,12,828,0,519,31230,0
17,fffffffe,0,0,0,0,0,0
000000000000001a,1,57245506,4236158517,0,990,96613,0
000000000000001a,2,988,96463,0,57245506,4236158517,0
000000000000001a,fffffffe,0,0,0,0,0,0
11,1,518,31180,0,8,588,0
11,fffffffe,0,0,0,0,0,0
7,1,519,31230,0,11,768,0
7,2,519,31230,0,10,738,0
7,3,7,528,0,521,31380,0
7,4,7,528,0,521,31380,0
7,5,7,528,0,521,31380,0
7,fffffffe,0,0,0,0,0,0
000000000000001c,1,517,31110,0,11,768,0
000000000000001c,2,8,588,0,518,31170,0
000000000000001c,fffffffe,0,0,0,0,0,0
9,1,520,31290,0,9,648,0
9,2,8,588,0,519,31230,0
9,fffffffe,0,0,0,0,0,0
5,1,518,31170,0,8,588,0
5,2,8,588,0,518,31170,0
5,fffffffe,0,0,0,0,0,0
1,1,15,990,0,524,31548,0
1,2,12,828,0,521,31350,0
1,fffffffe,0,0,0,0,0,0
8,1,524,31530,0,13,888,0
8,2,518,31170,0,8,588,0
8,3,9,648,0,520,31290,0
8,fffffffe,0,0,0,0,0,0
16,1,517,31110,0,8,588,0
16,fffffffe,0,0,0,0,0,0
3,1,523,31488,0,14,930,0
3,2,991,96643,0,57245511,4236158817,0
3,3,11,768,0,521,31350,0
3,4,517,31110,0,11,768,0
3,5,57244994,4236127797,0,1497,127003,0
3,6,6,468,0,518,31170,0
3,fffffffe,0,0,0,0,0,0
000000000000000a,1,57245511,4236158817,0,989,96523,0
000000000000000a,2,990,96613,0,57245506,4236158517,0
000000000000000a,3,11,768,0,520,31290,0
000000000000000a,fffffffe,0,0,0,0,0,0
000000000000001d,1,518,31170,0,8,588,0
000000000000001d,2,519,31230,0,12,828,0
000000000000001d,fffffffe,0,0,0,0,0,0
14,1,521,31380,0,7,528,0
14,fffffffe,0,0,0,0,0,0
000000000000000b,1,521,31350,0,12,828,0
000000000000000b,2,11,768,0,517,31110,0
000000000000000b,3,11,768,0,519,31230,0
000000000000000b,fffffffe,0,0,0,0,0,0
2,1,524,31548,0,15,990,0
2,2,14,930,0,523,31488,0
2,fffffffe,0,0,0,0,0,0
18,1,9,648,0,524,31530,0
18,2,523,31470,0,10,708,0
18,fffffffe,0,0,0,0,0,0
000000000000001b,1,57245511,4236158817,0,988,96463,0
000000000000001b,2,11,768,0,522,31410,0
000000000000001b,3,984,96223,0,57245509,4236158697,0
000000000000001b,fffffffe,0,0,0,0,0,0
11,1,523,31480,0,8,588,0
11,fffffffe,0,0,0,0,0,0
16,1,522,31410,0,8,588,0
16,fffffffe,0,0,0,0,0,0
000000000000000a,1,57245516,4236159117,0,989,96523,0
000000000000000a,2,990,96613,0,57245511,4236158817,0
000000000000000a,3,11,768,0,525,31590,0
000000000000000a,fffffffe,0,0,0,0,0,0
19,1,10,708,0,523,31470,0
19,2,525,31590,0,11,768,0
19,fffffffe,0,0,0,0,0,0
14,1,526,31680,0,7,528,0
14,fffffffe,0,0,0,0,0,0
