sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
000000000000001c,       1,      26,    7482,       0,      29,    2586,       0,125,323000000
000000000000001c,       2,      23,    6738,       0,      33,    4236,       0,125,323000000
000000000000001c,fffffffe,       0,       0,       0,      11,    3762,       0,125,341000000
0000000000000011,       1,      71,   16368,       0,       1,      60,       0,136,640000000
0000000000000011,fffffffe,       0,       0,       0,      25,    8250,       0,136,642000000
0000000000000005,       1,      80,   17204,       0,       5,     300,       0,137,655000000
0000000000000005,       2,      79,   17708,       0,       3,     180,       0,137,672000000
0000000000000005,fffffffe,       0,       0,       0,      30,    9692,       0,137,656000000
000000000000000d,       1,      67,   15282,       0,      14,    2250,       0,136,864000000
000000000000000d,       2,      22,    6678,       0,      59,   11136,       0,136,889000000
000000000000000d,       3,      22,    6114,       0,      56,   10674,       0,136,864000000
000000000000000d,fffffffe,       0,       0,       0,      30,    9960,       0,136,866000000
0000000000000009,       1,      80,   17486,       0,       7,     984,       0,137,236000000
0000000000000009,       2,      22,    5832,       0,      56,   10970,       0,137,237000000
0000000000000009,fffffffe,       0,       0,       0,      31,   10034,       0,137,207000000
000000000000000a,       1,      62,   15010,       0,      57,    6050,       0,137,179000000
000000000000000a,       2,      67,   10880,       0,      49,   10282,       0,137,179000000
000000000000000a,       3,      21,    5772,       0,      63,   12504,       0,137,178000000
000000000000000a,fffffffe,       0,       0,       0,      33,   10986,       0,137,112000000
0000000000000007,       1,      25,    6294,       0,      60,   11210,       0,137,432000000
0000000000000007,       2,      75,   16058,       0,      14,    1968,       0,137,431000000
0000000000000007,       3,      19,    5652,       0,      59,   11150,       0,137,598000000
0000000000000007,       4,      20,    5430,       0,      54,   10850,       0,137,436000000
0000000000000007,       5,      18,    5874,       0,      60,   11210,       0,137,597000000
0000000000000007,fffffffe,       0,       0,       0,      30,    9692,       0,137,438000000
0000000000000010,       1,      74,   16266,       0,       4,     522,       0,136,682000000
0000000000000010,       2,      16,    5190,       0,      56,   11238,       0,136,704000000
0000000000000010,fffffffe,       0,       0,       0,      30,    9960,       0,136,684000000
0000000000000012,       1,      73,   15938,       0,       3,     180,       0,136,622000000
0000000000000012,fffffffe,       0,       0,       0,      30,    9692,       0,136,581000000
0000000000000013,       1,      69,   15980,       0,       5,     300,       0,136,527000000
0000000000000013,fffffffe,       0,       0,       0,      30,    9692,       0,136,503000000
000000000000000e,       1,      72,   16146,       0,       7,     984,       0,136,803000000
000000000000000e,       2,      19,    5088,       0,      53,   10776,       0,136,802000000
000000000000000e,fffffffe,       0,       0,       0,      30,    9960,       0,136,780000000
0000000000000001,       1,      73,   17334,       0,       7,     420,       0,137,937000000
0000000000000001,       2,      73,   16206,       0,       7,     420,       0,137,937000000
0000000000000001,fffffffe,       0,       0,       0,      30,    9960,       0,137,904000000
000000000000000c,       1,      72,   14454,       0,      15,    2592,       0,136,943000000
000000000000000c,       2,      29,    7380,       0,      50,    9468,       0,136,942000000
000000000000000c,fffffffe,       0,       0,       0,      30,    9960,       0,136,922000000
0000000000000003,       1,      21,    5490,       0,      66,   12666,       0,137,766000000
0000000000000003,       2,      87,   15746,       0,      36,    5836,       0,137,766000000
0000000000000003,       3,      27,    6414,       0,      61,   12366,       0,137,765000000
0000000000000003,       4,      35,    8586,       0,      61,   10110,       0,137,765000000
0000000000000003,       5,      14,    1414,       0,      78,   13796,       0,137,765000000
0000000000000003,       6,       3,     126,       0,      68,   13068,       0,137,765000000
0000000000000003,fffffffe,       0,       0,       0,      34,   11028,       0,137,767000000
0000000000000008,       1,      81,   16700,       0,      11,    1788,       0,137,391000000
0000000000000008,       2,      21,    6336,       0,      62,   11894,       0,137,389000000
0000000000000008,       3,      24,    6798,       0,      62,   11330,       0,137,391000000
0000000000000008,fffffffe,       0,       0,       0,      32,   10376,       0,137,259000000
0000000000000002,       1,      24,    6234,       0,      58,   12204,       0,137,823000000
0000000000000002,       2,      81,   17796,       0,       6,     360,       0,137,822000000
0000000000000002,fffffffe,       0,       0,       0,      32,   10644,       0,137,796000000
0000000000000004,       1,      76,   17496,       0,      11,     942,       0,137,686000000
0000000000000004,       2,      77,   17024,       0,       8,     480,       0,137,710000000
0000000000000004,       3,      20,    5430,       0,      64,   11732,       0,137,686000000
0000000000000004,fffffffe,       0,       0,       0,      30,    9692,       0,137,687000000
000000000000000f,       1,      69,   16248,       0,       5,     300,       0,136,750000000
000000000000000f,fffffffe,       0,       0,       0,      29,    9618,       0,136,727000000
000000000000000b,       1,      24,    6234,       0,      59,   11418,       0,137,89000000
000000000000000b,       2,      79,   16266,       0,      20,    3456,       0,137,82000000
000000000000000b,       3,      29,    7380,       0,      58,    9666,       0,137,77000000
000000000000000b,fffffffe,       0,       0,       0,      30,    9960,       0,137,38000000
0000000000000006,       1,      50,   10624,       0,      71,   10274,       0,137,624000000
0000000000000006,       2,      32,    8124,       0,      60,   10928,       0,137,640000000
0000000000000006,       3,      25,    6576,       0,      66,   11570,       0,137,641000000
0000000000000006,       4,      72,   11180,       0,      46,    9538,       0,137,624000000
0000000000000006,fffffffe,       0,       0,       0,      34,   11060,       0,137,640000000
0000000000000018,       1,      78,   18480,       0,       4,     522,       0,135,854000000
0000000000000018,       2,      16,    4908,       0,      62,   12726,       0,135,846000000
0000000000000018,fffffffe,       0,       0,       0,      34,   11328,       0,135,682000000
0000000000000015,       1,      74,   17126,       0,       7,     702,       0,136,232000000
0000000000000015,       2,      16,    5190,       0,      58,   11090,       0,136,188000000
0000000000000015,fffffffe,       0,       0,       0,      30,    9692,       0,136,190000000
0000000000000017,       1,      19,    5652,       0,      61,   12666,       0,136,82000000
0000000000000017,       2,      77,   17856,       0,       6,    1206,       0,135,909000000
0000000000000017,fffffffe,       0,       0,       0,      36,   12012,       0,135,914000000
000000000000001a,       1,      65,   15754,       0,      51,    5408,       0,135,433000000
000000000000001a,       2,      69,   11000,       0,      47,   10444,       0,135,435000000
000000000000001a,fffffffe,       0,       0,       0,      36,   11461,       0,135,416000000
0000000000000014,       1,      75,   16340,       0,       1,      60,       0,136,411000000
0000000000000014,fffffffe,       0,       0,       0,      30,    9692,       0,136,267000000
000000000000001d,       1,      73,   16206,       0,       9,    1950,       0,135,298000000
000000000000001d,       2,      21,    6336,       0,      60,   12042,       0,135,277000000
000000000000001d,fffffffe,       0,       0,       0,      36,   12012,       0,135,280000000
0000000000000019,       1,      76,   17514,       0,       2,     120,       0,135,452000000
0000000000000019,       2,      80,   18318,       0,       5,     300,       0,135,501000000
0000000000000019,fffffffe,       0,       0,       0,      33,   10986,       0,135,453000000
000000000000001c,       1,      51,   14586,       0,      40,    4092,       0,135,323000000
000000000000001c,       2,      26,    7764,       0,      59,   11418,       0,135,323000000
000000000000001c,fffffffe,       0,       0,       0,      35,   11670,       0,135,341000000
